,Unnamed: 0,data_id,event_date,year,time_precision,event_type,actor1,actor1_type,actor2,actor2_type,interaction_type,region1,region2,region3,location,latitude,longitude,geo_precision,fatalities,Month,Day
3709,3709,1478765,2014/10/26,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek North,,Aliet,7.56,29.67,2,12,10,26
3710,3710,563044,2014/10/25,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Rumbek East,Alamtoch East,Maluell,6.51,29.91,2,2,10,25
3711,3711,1478798,2014/10/25,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek East,Alamtoch East,Malek,6.62,29.82,1,15,10,25
3712,3712,1478799,2014/10/25,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek East,,Bar Aguoc,6.65,29.82,1,15,10,25
3713,3713,1478836,2014/10/24,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek East,Alamtoch East,Malek,6.62,29.82,1,15,10,24
3714,3714,1478837,2014/10/24,2014,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,1,0,10,24
3715,3715,1478838,2014/10/24,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek East,,Bar Aguoc,6.65,29.82,1,15,10,24
3716,3716,1478867,2014/10/23,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek East,Alamtoch East,Malek,6.62,29.82,1,12,10,23
3717,3717,1478868,2014/10/23,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Military Forces of South Sudan (2011-),Government or mutinous force,14,Lakes,Rumbek East,,Bar Aguoc,6.65,29.82,1,12,10,23
3718,3718,1478973,2014/10/21,2014,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,10,21
3719,3719,1479007,2014/10/21,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Jonglei,Bor South,Makuac,Bor,6.2144,31.562,2,1,10,21
3720,3720,1479096,2014/10/19,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Melut,,Khor Adar,10.3833,32.25,2,0,10,19
3721,3721,563032,2014/10/16,2014,2,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Lologo,4.7174,31.5811,1,0,10,16
3722,3722,1479240,2014/10/16,2014,2,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Upper Nile,Malakal,Obwa,Malakal Airport,9.5589,31.6524,2,0,10,16
3723,3723,1479353,2014/10/14,2014,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Upper Nile,Melut,Renk,Paloich,10.4568,32.5409,1,1,10,14
3724,3724,1479354,2014/10/14,2014,2,Riots/Protests,Rioters (Sudan),Rioters,Police Forces of South Sudan (2011-),Government or mutinous force,15,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,0,10,14
3725,3725,1479355,2014/10/14,2014,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Upper Nile,Panyikang,Kongam,Nagdiar,9.3703,31.8456,2,25,10,14
3726,3726,1479356,2014/10/14,2014,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Upper Nile,Baliet,Sobat,Balliet,9.3046,32.0746,2,27,10,14
3727,3727,1479476,2014/10/11,2014,1,Battle-No change of territory,Military Forces of Uganda (1986-),Outside/external force (e.g. UN),SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,28,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,2,0,10,11
3728,3728,1479543,2014/10/10,2014,2,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Upper Nile,Malakal,Obwa,Malakal Airport,9.5589,31.6524,2,0,10,10
3729,3729,1479544,2014/10/10,2014,2,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of Uganda (1986-),Outside/external force (e.g. UN),28,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,2,2,10,10
3730,3730,1479545,2014/10/10,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,1,0,10,10
3731,3731,1479546,2014/10/10,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Panyikang,Panyidwai,Doleib Hill,9.3596,31.6054,1,400,10,10
3732,3732,1479625,2014/10/8,2014,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,10,8
3733,3733,1479656,2014/10/7,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Unidentified Armed Group (Sudan),Political militia,13,Eastern Equatoria,Budi,Komiri,Chukudum,4.2423,33.4505,1,3,10,7
3734,3734,563020,2014/10/6,2014,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Northern Bahr el Ghazal,Aweil West,Mariam,Aweil,8.7863,27.4015,1,0,10,6
3735,3735,1479778,2014/10/3,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,0,10,3
3736,3736,1479804,2014/10/2,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Jonglei,Ayod,Jiech,Dulayb,8.34,30.9,1,0,10,2
3737,3737,1479805,2014/10/2,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,0,10,2
3738,3738,1479806,2014/10/2,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Jonglei,Ayod,Wau,Ayod,8.1234,31.4289,1,0,10,2
3739,3739,1479846,2014/10/1,2014,1,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,0,10,1
3740,3740,1479847,2014/10/1,2014,1,Violence against civilians,Rumbek Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Lakes,Cueibet,Rup,Abiriu,6.9218,29.4773,1,9,10,1
3741,3741,1479886,2014/9/30,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Military Forces of South Sudan (2011-),Government or mutinous force,11,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,6,9,30
3742,3742,1479887,2014/9/30,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Unity,Mayom,Wichok,Wang-kay,9.0395,29.4857,1,0,9,30
3743,3743,563010,2014/9/30,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Unidentified Communal Militia (South Sudan),Ethnic militia,44,Western Equatoria,Mundri West,Mundri,Mundri,5.35,30.3167,1,0,9,30
3744,3744,1479888,2014/9/30,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Unity,Rubkona,Rubkoana,Rubkona,9.3067,29.7833,2,0,9,30
3745,3745,1479889,2014/9/30,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Unity,Guit,Rubkoana,Gwit,9.12,29.91,2,0,9,30
3746,3746,1479890,2014/9/30,2014,1,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,2,9,30
3747,3747,563007,2014/9/29,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Unidentified Communal Militia (South Sudan),Ethnic militia,44,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,12,9,29
3748,3748,1479914,2014/9/29,2014,2,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Unity,Mayom,Wichok,Bahr Al Arab,9.0333,29.4667,1,0,9,29
3749,3749,1479986,2014/9/27,2014,2,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Jonglei,Canal,Kurway,Atar,9.2533,31.3387,2,0,9,27
3750,3750,1480018,2014/9/26,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,5,9,26
3751,3751,1480043,2014/9/25,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,2,9,25
3752,3752,1480091,2014/9/24,2014,1,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Upper Nile,Melut,Renk,Arei,10.74,32.71,2,0,9,24
3753,3753,1480140,2014/9/23,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (Egypt),Civilians,37,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,3,9,23
3754,3754,562999,2014/9/23,2014,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Military Forces of the United States,Outside/external force (e.g. UN),38,Western Equatoria,Nzara,Nzara,Nzara,4.6469,28.2557,2,0,9,23
3755,3755,562998,2014/9/23,2014,1,Battle-No change of territory,Thiik Communal Militia (South Sudan),Ethnic militia,Leer Communal Militia (South Sudan),Ethnic militia,44,Warrap,Tonj North,,Kirik,7.8896,28.812,1,11,9,23
3756,3756,562997,2014/9/23,2014,1,Violence against civilians,Leer Communal Militia (South Sudan),Ethnic militia,Civilians (Sudan),Civilians,47,Warrap,Tonj North,Akop,Akok,8.15,28.8167,1,2,9,23
3757,3757,1480179,2014/9/22,2014,2,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,25,9,22
3758,3758,1480180,2014/9/22,2014,2,Battle-Government regains territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,0,9,22
3759,3759,1480211,2014/9/21,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,0,9,21
3760,3760,562994,2014/9/21,2014,1,Riots/Protests,Rioters (South Sudan),Rioters,,0,50,Unity,Pariang,,Yida,10.1042,30.0903,1,0,9,21
3761,3761,562991,2014/9/21,2014,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,9,21
3762,3762,1480212,2014/9/21,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,1,0,9,21
3763,3763,1480235,2014/9/20,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,84,9,20
3764,3764,1480236,2014/9/20,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Melut,,Payuer,10.0708,32.285,1,84,9,20
3765,3765,1480237,2014/9/20,2014,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Luakpiny/Nasir,,Nasir,8.6,33.0667,2,0,9,20
3766,3766,1480280,2014/9/19,2014,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,0,9,19
3767,3767,1480281,2014/9/19,2014,1,Violence against civilians,Unidentified Armed Group (Uganda),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Kajo-Keji,Kangepo l,Kajo-Keji,3.8848,31.6667,2,1,9,19
3768,3768,1480282,2014/9/19,2014,1,Strategic development,Government of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Northern Bahr el Ghazal,Aweil West,Mariam,Aweil,8.7863,27.4015,1,0,9,19
3769,3769,1480283,2014/9/19,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Panyikang,Panyidwai,Doleib Hill,9.3596,31.6054,2,0,9,19
3770,3770,1480324,2014/9/18,2014,1,Violence against civilians,Military Forces of South Sudan (2011-) Military Intelligence Service,Government or mutinous force,Civilians (South Sudan),Civilians,17,Jonglei,Bor South,Makuac,Bor,6.2144,31.562,1,0,9,18
3771,3771,1480325,2014/9/18,2014,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,0,9,18
3772,3772,1480326,2014/9/18,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,0,9,18
3773,3773,1480327,2014/9/18,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Dukduk,12.0375,33.0311,1,0,9,18
3774,3774,562981,2014/9/18,2014,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,9,18
3775,3775,1480392,2014/9/17,2014,1,Violence against civilians,Police Forces of South Sudan (2011-) National Security Service,Government or mutinous force,Civilians (South Sudan),Civilians,17,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,1,0,9,17
3776,3776,1480393,2014/9/17,2014,2,Strategic development,Police Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,2,0,9,17
3777,3777,1480394,2014/9/17,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,0,9,17
3778,3778,1480395,2014/9/17,2014,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,4,9,17
3779,3779,1480396,2014/9/17,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Renk,Renk,Dukduk,12.0375,33.0311,1,0,9,17
3780,3780,1480397,2014/9/17,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,1,9,17
3781,3781,1480446,2014/9/16,2014,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Unidentified Communal Militia (South Sudan),Ethnic militia,44,Lakes,Cueibet,Rup,Mayath,6.9764,29.383000000000006,2,9,9,16
3782,3782,562971,2014/9/16,2014,1,Violence against civilians,Rup Dinka Ethnic Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Lakes,Rumbek North,Rup,Maper,7.7,29.6667,2,5,9,16
3783,3783,562970,2014/9/16,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,1,9,16
3784,3784,1480488,2014/9/15,2014,3,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,0,9,15
3785,3785,1480489,2014/9/15,2014,2,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,5,9,15
3786,3786,1480520,2014/9/14,2014,2,Strategic development,Military Forces of South Sudan (2011-),Government or mutinous force,,0,10,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,0,9,14
3787,3787,1480582,2014/9/13,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Gok Dinka Ethnic Militia (South Sudan),Ethnic militia,14,Lakes,Rumbek East,Alamtoch West,Pacong,6.6976,29.8147,2,3,9,13
